id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
16,20652.380559745674_35358.750061963874,20652.380559745674,35358.750061963874,28106.408986868053,37767.46958962737,7454.028427122379,2408.7195276634957,0.0
17,21033.032631791524_36302.66396976678,21033.032631791524,36302.66396976678,28267.986177295505,37908.256402595885,7234.95354550398,1605.5924328291076,0.0
18,20430.951700621095_35504.9736015307,20430.951700621095,35504.9736015307,28145.782718172897,37934.51273859785,7714.831017551802,2429.5391370671496,0.0
19,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28165.726535280766,37648.857494993215,7724.382810406314,2142.396484880788,0.0
20,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28268.565593609244,37832.64662678556,7827.221868734792,2326.1856166731304,0.0
21,21692.13909617635_35978.76252105797,21692.13909617635,35978.76252105797,28125.229472205254,37806.49079873019,6433.090376028904,1827.7282776722204,0.0
22,20545.713192802374_35708.36493976496,20545.713192802374,35708.36493976496,28105.366197742955,37772.445713462716,7559.653004940581,2064.0807736977586,0.0
23,20487.524723658677_35760.96927546835,20487.524723658677,35760.96927546835,28160.088286164966,37885.75080791031,7672.56356250629,2124.7815324419644,0.0
24,20584.921794145324_35900.99121704175,20584.921794145324,35900.99121704175,28250.95353551443,37873.83415054079,7666.031741369105,1972.842933499036,0.0
25,20540.429681711776_35708.58887948168,20540.429681711776,35708.58887948168,28250.95353551443,37873.83415054079,7710.523853802653,2165.2452710591097,0.0
26,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28118.124100730536,37705.08818031293,6545.897068328162,1981.126512879302,0.0
27,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28241.69680019033,37625.04838171387,6672.121651544003,1905.5275137247882,0.0
28,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28227.383621646804,37776.58700272323,6655.1565892444305,2052.625335289602,0.0
29,21049.738714711624_36360.642857741754,21049.738714711624,36360.642857741754,28303.467499496153,37639.18786038332,7253.728784784529,1278.5450026415638,0.0
30,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28318.083294493976,37663.84655298524,6721.258313634877,1953.4322071815259,3.141592653589793
31,20514.171906553398_35615.30570731625,20514.171906553398,35615.30570731625,28209.8635881502,37873.96252607314,7695.691681596803,2258.656818756892,0.0
32,21010.704288820074_35606.968072511474,21010.704288820074,35606.968072511474,28132.398473399455,37754.4266415729,7121.694184579381,2147.458569061426,0.0
33,20500.845985051677_36451.832438295474,20500.845985051677,36451.832438295474,28221.35497942168,37855.67420799511,7720.508994370004,1403.841769699633,0.0
34,20748.4608113183_36164.71482672733,20748.4608113183,36164.71482672733,28174.98354274194,37854.28078022904,7426.52273142364,1689.5659535017112,0.0
35,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28169.90033763693,37646.156110446405,7728.556612762477,2139.695100333978,0.0
36,20482.52654307905_35760.48382824142,20482.52654307905,35760.48382824142,28190.720148782075,37632.208581724226,7708.193605703025,1871.7247534828057,0.0
37,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28118.124100730536,37705.08818031293,6545.897068328162,1981.126512879302,0.0
38,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28227.383621646804,37776.58700272323,6657.8084730004775,2057.066134734152,0.0
39,20418.944578321443_35568.958452552324,20418.944578321443,35568.958452552324,28132.398473399455,37754.4266415729,7713.453895078012,2185.4681890205757,0.0
40,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,28127.81139059278,37768.426907181994,7719.252297793162,2139.8142200353614,0.0
41,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,28267.986177295505,37908.256402595885,7859.427084495888,2279.6437154492523,0.0
42,20413.57936475492_35629.8217072987,20413.57936475492,35629.8217072987,28216.06727198113,37879.42872066096,7802.487907226208,2249.607013362256,0.0
43,20489.958652368_36430.2692018376,20489.958652368,36430.2692018376,28216.06727198113,37879.42872066096,7726.108619613129,1449.1595188233623,0.0
44,20611.59686164455_35050.25276500485,20611.59686164455,35050.25276500485,28153.0671554016,37951.58083798511,7541.470293757051,2901.3280729802573,0.0
45,20501.37719111055_35734.47537162242,20501.37719111055,35734.47537162242,28193.80402807914,37893.30198933186,7692.426836968589,2158.826617709441,0.0
46,20470.5857319992_36424.60674511608,20470.5857319992,36424.60674511608,28218.682892344656,37825.75321740359,7748.097160345456,1401.1464722875098,0.0
47,20497.028397061425_36448.34662276403,20497.028397061425,36448.34662276403,28133.382247289606,37749.51458601609,7636.353850228181,1301.1679632520609,0.0
48,20413.57936475492_35629.8217072987,20413.57936475492,35629.8217072987,28205.91226331153,37834.88850603894,7792.332898556608,2205.066798740234,0.0
49,20499.564626755_35743.82704491267,20499.564626755,35743.82704491267,28169.10780376031,37776.32433749273,7669.543177005311,2032.4972925800612,0.0
50,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28157.59712302794,37682.73238053099,6585.370090625565,1958.770713097365,0.0
51,21692.13909617635_35978.76252105797,21692.13909617635,35978.76252105797,28197.3014193652,37967.33441419945,6505.162323188852,1988.5718931414813,0.0
52,20838.258043077924_36377.55616275915,20838.258043077924,36377.55616275915,28213.66730254144,37927.34707459934,7375.409259463515,1549.7909118401876,0.0
53,20554.736715309624_36471.2841190654,20554.736715309624,36471.2841190654,28176.34081377761,37737.77516761986,7621.604098467986,1266.4910485544606,0.0
54,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28222.144319925665,37636.62174466272,6649.917287523291,1912.6600772290913,0.0
55,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28301.882610519824,37649.340332020976,6732.307461873497,1929.819464031898,0.0
56,20477.50868523975_35759.958953212874,20477.50868523975,35759.958953212874,28206.377435424416,37971.24028447955,7728.868750184665,2211.2813312666767,0.0
57,20551.081650730473_36474.8603243648,20551.081650730473,36474.8603243648,28200.312674447036,37711.59438408618,7649.231023716562,1236.734059721377,0.0
58,21572.227032402374_35723.96166743363,21572.227032402374,35723.96166743363,28213.653950006257,37641.57252671762,6641.426917603883,1917.6108592839882,0.0
59,21604.821226293498_35705.87185074098,21604.821226293498,35705.87185074098,28301.882610519824,37649.340332020976,6697.0613842263265,1943.468481279997,3.141592653589793
60,20955.852600189224_35115.55250353852,20955.852600189224,35115.55250353852,28213.656353144383,37696.90158233761,7257.803752955158,2581.3490787990886,0.0
61,21596.8249808591_35710.414345803714,21596.8249808591,35710.414345803714,28318.083294493976,37663.84655298524,6721.258313634877,1953.4322071815259,3.141592653589793
62,20413.57936475492_35629.8217072987,20413.57936475492,35629.8217072987,28224.569856772338,37685.366456667005,7810.990492017416,2055.5447493683023,0.0
63,20408.559092799616_35628.61268714663,20408.559092799616,35628.61268714663,28224.569856772338,37685.366456667005,7816.010763972721,2056.753769520372,0.0
64,20453.177088943266_36408.66555431137,20453.177088943266,36408.66555431137,28271.58759714457,37693.614734821895,7818.410508201305,1284.949180510528,0.0
