id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
113,20422.583473112012_35569.573001935845,20422.583473112012,35569.573001935845,28157.806505751232,37750.26349670079,7735.22303263922,2180.6904947649455,6.150145574662962
114,20955.565575652075_35527.560974847474,20955.565575652075,35527.560974847474,28162.791304033934,37750.563938398525,7207.225728381858,2223.002963551051,3.1577595007737256
115,21221.54233283925_36332.798256717026,21221.54233283925,36332.798256717026,28152.7764956015,37749.98087282154,6931.234162762252,1417.1826161045174,1.344397804793603
116,20746.620652919624_35322.93269662645,20746.620652919624,35322.93269662645,28219.993309846253,37837.799215483145,7473.372656926629,2514.8665188566956,2.86451112143259
117,21579.5856128343_36079.41574493013,21579.5856128343,36079.41574493013,28224.06911355304,37834.66775811857,6644.483500718739,1755.2520131884448,0.08537167431659078
118,21143.331051583_35618.93786136668,21143.331051583,35618.93786136668,28183.79999402024,37843.51474678112,7040.468942437237,2224.5768854144408,2.588438409014565
119,21545.3347207416_36112.29304665572,21545.3347207416,36112.29304665572,28215.906070568122,37840.95064202674,6670.571349826521,1728.6575953710199,0.3603864144870654
120,21158.1265945314_35897.66362216559,21158.1265945314,35897.66362216559,28183.79999402024,37843.51474678112,7025.673399488838,1945.851124615525,1.0130308303178321
121,21463.661528862373_35913.29302594965,21463.661528862373,35913.29302594965,28165.176461083203,37882.993528790204,6701.514932220831,1969.7005028405547,0.3316130619156134
122,21509.98974477115_35752.4984358288,21509.98974477115,35752.4984358288,28188.322461688622,37848.36820423293,6678.332716917474,2095.8697684041326,3.050868108755799
123,20614.3340057399_35757.6425711887,20614.3340057399,35757.6425711887,28183.79999402024,37843.51474678112,7569.465988280339,2085.87217559242,3.3181697799165906
124,20833.43426592805_35530.71340716382,20833.43426592805,35530.71340716382,28165.176461083203,37882.993528790204,7331.742195155155,2352.2801216263833,5.0541437212205125
125,21593.693539855227_35990.50032837345,21593.693539855227,35990.50032837345,28198.680304134377,37882.77522206322,6604.9867642791505,1892.2748936897697,2.7189478812669696
126,20685.666960669347_36217.610468946026,20685.666960669347,36217.610468946026,28207.44978698905,37846.73496663606,7521.782826319704,1629.1244976900343,5.2673645724848175
127,21456.43422650083_35872.62413094634,21456.43422650083,35872.62413094634,28219.993309846253,37837.799215483145,6763.559083345423,1965.1750845368078,2.5823329254130423
128,21165.38620666185_36020.80576384705,21165.38620666185,36020.80576384705,28219.993309846253,37837.799215483145,7054.607103184404,1816.9934516360954,1.3666161406914468
129,21281.40264309755_35330.788137191674,21281.40264309755,35330.788137191674,28224.06911355304,37834.66775811857,6942.66647045549,2503.8796209268985,0.14753391371104724
130,20992.714233856375_35838.3427899057,20992.714233856375,35838.3427899057,28224.06911355304,37834.66775811857,7231.354879696664,1996.3249682128735,4.609301051676972
131,20877.116710583497_36245.8915328336,20877.116710583497,36245.8915328336,28188.322461688622,37848.36820423293,7311.205751105124,1602.4766713993304,5.509890566725266
132,20987.873294245524_35837.0498418861,20987.873294245524,35837.0498418861,28215.906070568122,37840.95064202674,7228.032776322598,2003.90080014064,3.4077755757177832
133,20769.54882249095_35159.1202868127,20769.54882249095,35159.1202868127,28215.906070568122,37840.95064202674,7446.357248077173,2681.8303552140424,6.115938665713126
134,20671.314847967828_35139.663270517725,20671.314847967828,35139.663270517725,28228.13348168848,37831.55626993305,7556.818633720653,2691.8929994153223,0.25470018556470647
135,21060.084549457948_35872.63411869182,21060.084549457948,35872.63411869182,28211.72489628239,37843.92922574438,7151.6403468244425,1971.2951070525596,2.4214796837926644
136,20707.847316252824_35139.953422779574,20707.847316252824,35139.953422779574,28211.72489628239,37843.92922574438,7503.877580029566,2703.9758029648074,1.9327851993863656
137,21601.866200900226_35921.789977558,21601.866200900226,35921.789977558,28218.713434457495,37866.31534943021,6616.84723355727,1944.5253718722088,1.5488639162271285
138,21248.223941228352_35326.18560279968,21248.223941228352,35326.18560279968,28215.208952545974,37876.74345868036,6966.985011317622,2550.557855880681,5.566664243074357
139,20590.65216042665_36321.830975514174,20590.65216042665,36321.830975514174,28183.224971724605,37849.00037217089,7592.572811297956,1527.1693966567182,5.8279270116240305
140,20604.688625655377_36365.21636904098,20604.688625655377,36365.21636904098,28198.680304134377,37882.77522206322,7593.991678479,1517.5588530222376,0.9833054776073077
