id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
41,20655.6137602587_36493.33889187745,20655.6137602587,36493.33889187745,28719.653729408536,37530.726209452485,8064.039969149835,1037.387317575034,0.0
42,20482.52654307905_35760.48382824142,20482.52654307905,35760.48382824142,28764.209873036387,37512.89932915883,8281.683329957337,1752.4155009174065,0.0
43,20683.442179100224_36448.440566915575,20683.442179100224,36448.440566915575,28727.377657136687,37538.92093635671,8043.935478036463,1090.4803694411385,0.0
44,20655.6137602587_36493.33889187745,20655.6137602587,36493.33889187745,28719.653729408536,37530.726209452485,8064.039969149835,1037.387317575034,0.0
45,20806.44907695795_35105.378881958226,20806.44907695795,35105.378881958226,28758.714626329936,37512.44438838527,7952.265549371987,2407.065506427047,0.0
46,20635.262264046352_36495.99542965555,20635.262264046352,36495.99542965555,28688.91705064119,37555.13113485064,8053.654786594838,1059.1357051950908,0.0
47,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28649.21843254312,37603.015368342494,7079.643283896792,1883.4945003534158,0.0
48,20461.704845621374_35578.15029424328,20461.704845621374,35578.15029424328,28794.620980417752,37577.12470177659,8332.916134796378,1998.9744075333147,0.0
49,20436.18812564575_35505.71944302487,20436.18812564575,35505.71944302487,28794.620980417752,37577.12470177659,8358.432854772003,2071.4052587517217,0.0
50,20579.906377278527_35900.93094990112,20579.906377278527,35900.93094990112,28796.457795843526,37658.769540577625,8216.551418564999,1757.8385906765034,0.0
51,20446.621729159175_35575.05751438117,20446.621729159175,35575.05751438117,28764.97484737482,37662.67236129624,8318.353118215644,2087.614846915065,0.0
52,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28766.770837365126,37577.76221913837,7197.195688718799,1858.2413511492923,0.0
53,21854.422008628568_35689.37362070073,21854.422008628568,35689.37362070073,28726.758621507448,37646.939755544096,6872.33661287888,1957.5661348433641,0.0
54,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28789.80480360485,37578.061649728945,8348.461078730397,2071.6006396165176,0.0
55,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28770.13044660352,37663.413928383794,8328.78672172907,2156.952918271367,0.0
56,21569.575148646327_35719.52086798908,21569.575148646327,35719.52086798908,28770.272114684576,37577.328059736385,7200.696966038249,1857.8071917473062,0.0
57,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28789.80480360485,37578.061649728945,8348.461078730397,2071.6006396165176,0.0
58,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28799.635849792525,37657.60864511637,8358.292124918073,2151.1476350039447,0.0
59,20441.343724874452_35506.46101011243,20441.343724874452,35506.46101011243,28784.968950504976,37579.00464166452,8343.625225630523,2072.543631552093,0.0
